drug_id	drug_label	y_true	prediction	iteration
11207937	TMPH	0	0.24973385	4
5286534	STOCK1S-03920	0	0.014862043	4
25099184	AZ-960	0	0.0029197577	4
44483253	cyclopiazonic-acid	0	0.039042078	4
5383	tebuthiuron	0	0.31311247	4
73707440	YL-59	0	0.062252115	4
46742354	VU-0418947-2	0	0.026573902	4
42008	cefmetazole	0	0.030624242	4
2882	cromoglicic-acid	0	0.022919592	4
13927310	KUC103423N	0	0.006145025	4
44486995	SA-424764	0	0.0064741364	4
4632	oxybenzone	0	0.18603933	4
26596	parbendazole	0	0.008197736	4
44489343	SA-425929	0	0.0018263116	4
5702153	cinchonine	0	0.024654718	4
3229	enoxacin	0	0.020061564	4
1048267	ML-161	0	0.04579855	4
644241	nilotinib	0	0.045923237	4
155982217	monensin	0	0.07184508	4
5966	demecarium	0	0.00386757	4
44503122	SA-101776	0	0.006776879	4
107751	racecadotril	0	0.17705259	4
44602374	KU-C104122	0	0.0684029	4
14052	ethambutol	0	0.25273108	4
3654103	BRL-15572	0	0.07532396	4
65957	pazufloxacin	0	0.02316306	4
3994476	MM77	0	0.034630165	4
176167	enzastaurin	0	0.008677585	4
6604471	methiazole	0	0.050884727	4
24747210	PSH-027	0	0.032804396	4
139032029	amphotericin-b	0	0.17406474	4
5339	sulfasalazine	0	0.004874219	4
129228	rufinamide	0	0.13639648	4
130611	kifunensine	0	0.044886075	4
4011	maprotiline	0	0.07859615	4
3077	dimaprit	0	0.3759544	4
3676	lidocaine	0	0.19609705	4
6597	dichloroacetic-acid	0	0.43480718	4
5280335	sphingosine	0	0.26165164	4
5282459	cinepazide	0	0.0519219	4
51537051	LDN-57444	0	0.010582575	4
4764	phenolphthalein	0	0.01598575	4
5625	delavirdine	0	0.00073096436	4
2951859	DAC-009	0	0.023510937	4
4848	pirenzepine	0	0.003922043	4
2405	bisoprolol	0	0.15204483	4
5311498	cyanocobalamin	0	0.33583727	4
5572	trihexyphenidyl	0	0.19002493	4
44483268	hydroquinine	0	0.012755879	4
10071196	pimavanserin	0	0.058868527	4
6603901	L-2167	0	0.016236952	4
73707405	CT-200783	0	0.042531833	4
124246	iguratimod	0	0.018888194	4
3797	ZM-39923	0	0.034640215	4
2797577	SRPIN-340	0	0.06914088	4
53001	dazoxiben	0	0.10977156	4
21071390	idalopirdine	0	0.0021219805	4
44564	lodoxamide	0	0.05849531	4
156314	dipropyl-5ct	0	0.0014735135	4
46843772	XMD-892	0	0.0175165	4
5311221	latanoprost	0	0.30846357	4
164509	talampanel	0	0.10094055	4
1257	quinpirole	0	0.020929912	4
1229	fluvastatin	1	0.033262104	4
60186973	SA-1938111	0	0.017851748	4
49381	fluperlapine	0	0.060068548	4
19385000	L-755507	0	0.058434702	4
3561	haloprogin	0	0.09490853	4
441853	cymarin	0	0.09851331	4
9782	betamethasone	0	0.074956566	4
5323	sulfadimethoxine	0	0.012747138	4
11548630	Ro-4987655	0	0.014636884	4
454217	prostratin	0	0.05580406	4
3135	SU-4312	0	0.030000208	4
9868037	OSI-930	0	0.0016268991	4
4139	methylene-blue	0	0.055609964	4
45281798	VU-0365118-1	0	0.0067657027	4
1130	thiamine	0	0.06072557	4
785	dasatinib	1	0.017982623	4
44490224	SA-101841	0	0.004453527	4
6419931	methyl-hydantoin	0	0.33386645	4
3033825	levosimendan	0	0.08827235	4
5280343	quercetin	0	0.015854837	4
5244802	BRL-52537	0	0.01868728	4
6918456	prasugrel	0	0.016187418	4
70311789	LGX-818	0	0.033096	4
73707475	bacampicilline	0	0.01489196	4
4494	nilvadipine	0	0.02235689	4
729859	CTB	0	0.024942622	4
53245473	TUL-XXI039	0	0.0023236312	4
22565	aminopentamide	0	0.02150315	4
3741	ioversol	0	0.003908787	4
33630	penfluridol	0	0.111472964	4
16061185	mead-ethanolamide	0	0.20401362	4
68801	piketoprofen	0	0.094015524	4
2477	buspirone	0	0.048597686	4
28061	ornidazole	0	0.020057907	4
135413536	aprepitant	0	0.038015943	4
5335	sulfaphenazole	0	0.020205224	4
219104	PX-12	0	0.41746598	4
3785	itdac-1	0	0.014608056	4
5376	SPECTRUM_001028	0	0.8946763	4
9863672	ripasudil	0	0.0041464525	4
10172943	A-443654	0	0.0015669023	4
53340666	ACY-1215	0	0.06490861	4
5701990	testosterone-propionate	0	0.93993765	4
6918324	tonabersat	0	0.020944979	4
4583	ofloxacin	0	0.010297011	4
5526	tranexamic-acid	0	0.6888334	4
49836020	birinapant	0	0.02528924	4
91469	equol	0	0.09059665	4
5312122	KN-93	0	0.033505604	4
60190539	SA-1939945	0	0.002917396	4
4449	nefazodone	0	0.047246486	4
54841	atomoxetine	0	0.112170056	4
11467730	BMS-509744	0	0.007570116	4
5531	trapidil	0	0.11168435	4
3038525	VX-745	0	0.015068616	4
114829	MF-101	0	0.026438227	4
650919	ST-4049616	0	0.015584307	4
44483291	medrysone	0	0.4063141	4
20054848	bietaserpine	0	0.062068027	4
16362	pimozide	0	0.011447624	4
23748533	ML-3163	0	0.019459428	4
761523	m-3M3FBS	0	0.116537504	4
44486991	SA-424577	0	0.0022151363	4
4306	W-9	0	0.004071551	4
60187506	SA-1937516	0	0.025902523	4
5358	sumatriptan	0	0.00075738534	4
5284550	dosulepin	0	0.069112636	4
3392731	GW-7647	0	0.022493226	4
5377914	methylnorlichexanthone	0	0.010706256	4
440936	arbutin	0	0.09360548	4
4165	meticrane	0	0.0230184	4
54658402	SA-1458026	0	0.005704003	4
691928	ST-4029655	0	0.016783884	4
41317	9-Cis acitretin	0	0.8741958	4
39186	diltiazem	0	0.020979851	4
5240	iodoacetic-acid	0	0.46668372	4
10205	plumbagin	0	0.10403821	4
5034	GW-5074	0	0.009872926	4
208901	tesaglitazar	0	0.14597863	4
445070	farnesol	0	0.16973284	4
44602404	KU-C104133	0	0.004324536	4
51003716	CVF-SUMO-11	0	0.06920413	4
17759555	cyanoquinoline-11	0	0.006664526	4
5312557	docosatrienoic-acid	0	0.30016312	4
33613	amoxicillin	0	0.01439691	4
10437018	BMS-599626	0	0.005719626	4
5281670	morin	0	0.019969922	4
1005	enalapril	1	0.9176125	4
3080836	clonixin-lysinate	0	0.009623104	4
44818131	diaminoquinazoline	0	0.002131932	4
9966051	vortioxetine	0	0.08022769	4
16231	amiloride	0	0.014541988	4
460	guaiacol	0	0.16362402	4
6279	Medroxyprogesterone Acetate	0	0.83662593	4
44497527	SA-96805	0	0.018360857	4
1716436	JMW-MITF1	0	0.0036962263	4
6726	cyclizine	0	0.14449346	4
5282219	sofalcone	0	0.048970945	4
3101	diphenyleneiodonium	0	0.13344467	4
2913	cyproheptadine	0	0.03933626	4
3655	velnacrine	0	0.004881696	4
54676535	scandenin	0	0.030094178	4
698112	AEG-3482	0	0.01159769	4
54669335	SA-1919551	0	0.02343466	4
22693263	RAN-02	0	0.0044759125	4
97807	safrolglycol	0	0.083768636	4
54892	quinapril	0	0.8837625	4
70680406	MW-SHH-61	0	0.03818732	4
670967	ST-019365	0	0.013252021	4
44503093	SA-246522	0	0.002917583	4
172997	lixivaptan	0	0.11594131	4
60184300	SA-1938867	0	0.012581122	4
151166	lumiracoxib	0	0.013808092	4
104845	alfaxalone	0	0.26483285	4
2662	celecoxib	0	0.009140602	4
2724354	dimercaptosuccinic-acid	0	0.16827329	4
44492693	SA-84869	0	0.0056778737	4
4184	mianserin	0	0.16905779	4
37542	ribavirin	0	0.94678897	4
53321987	bafilomycin	0	0.29862824	4
60189878	SA-1939936	0	0.0032627783	4
44601476	KU-C103904N	0	0.056942612	4
9795867	LFM-A12	0	0.077755295	4
5475158	cinanserin	0	0.03207041	4
4911	probenecid	0	0.012952889	4
16667695	selamectin	0	0.086626105	4
8369	larixinic-acid	0	0.055245485	4
73707538	BG-1009	0	0.022239069	4
439503	salicin	0	0.04609952	4
310557	EXO-1	0	0.055133995	4
4006	malotilate	0	0.19674736	4
6473866	tacrolimus	0	0.045595262	4
122150	saclofen	0	0.15599841	4
7028	pseudoephedrine	0	0.4479505	4
11598628	PF-431396	0	0.002044959	4
5175	SC-10	0	0.0042626364	4
44502578	SA-244358	0	0.002259342	4
5174	SC-68376	0	0.036897838	4
5352062	romidepsin	0	0.039297283	4
54614981	SA-426799	0	0.007900097	4
9955	2-aminopurine	0	0.5399187	4
216327	senicapoc	0	0.18537542	4
56962337	SGC-0946	0	0.054144565	4
44629987	brivudine	0	0.5334636	4
135886614	BG-1018	0	0.05790784	4
9989505	immethridine	0	0.04838424	4
9865652	IDAM	0	0.05394536	4
5312114	CGP-71683	0	0.0012204272	4
27559	PNU-22394	0	0.0005451007	4
10410310	tetracycline	0	0.07249592	4
57782	lisofylline	0	0.016995225	4
10429242	CAY-10415	0	0.011892902	4
73707530	QL-X-138	0	0.038275834	4
73707437	YL-53	0	0.029619107	4
9875401	rivaroxaban	0	0.011307152	4
2753	cilostamide	0	0.009431188	4
60186945	SA-1938862	0	0.01344925	4
3374	flumequine	0	0.007926576	4
36689751	tetroquinone	0	0.27864686	4
16363	benperidol	0	0.0121924905	4
11646777	LY-2334737	0	0.59111863	4
16094766	GP-2a	0	0.105589375	4
3651	hydroxyamphetamine	0	0.51284343	4
5910	pilocarpine	0	0.4560545	4
2152	phenytoin	1	0.5111923	4
2196	aniracetam	0	0.05843575	4
24747209	PSH-012	0	0.015648503	4
44618017	SA-427137	0	0.008911295	4
6160690	GR-46611	0	0.0015586206	4
3132	thiorphan	0	0.55643964	4
2457	BU-224	0	0.0019593756	4
449171	alitretinoin	0	0.8502278	4
4054	memantine	0	0.55308396	4
10126189	YM-155	0	0.06558635	4
2344	Benztropine	0	0.013968492	4
5278396	KU-55933	0	0.0064011062	4
73707514	atractyloside	0	0.16413867	4
4539	norfloxacin	0	0.04532672	4
154257	bazedoxifene	0	0.10853932	4
56949517	GSK-2636771	0	0.13053419	4
612556	dihydroptaeroxylin	0	0.014810844	4
9953769	RS-504393	0	0.1581709	4
10398360	3-matida	0	0.004577402	4
135398744	sildenafil	0	0.026034053	4
7108	phenothiazine	0	0.04299231	4
137	aminolevulinic-acid	0	0.30813247	4
54668959	SA-1919710	0	0.026782507	4
638024	piperine	0	0.053771384	4
441243	saquinavir	0	0.007271123	4
35375	etofenamate	0	0.02831952	4
3854666	SB-225002	0	0.017589733	4
46869940	VU-0415374-1	0	0.0014245075	4
45006141	pregnenolone-succinate	0	0.3144364	4
151171	conivaptan	0	0.05119403	4
2244	aspirin	0	0.04638722	4
5281708	daidzein	0	0.032130092	4
2174	Ampi	0	0.012218729	4
123964	ASA-404	0	0.004673735	4
2116	alpha-tocopherol	0	0.07022333	4
73707604	avicin-g	0	0.16838056	4
5509	tolmetin	0	0.048791796	4
73707606	oxetane	0	0.23882145	4
44602378	KU-C104129	0	0.0105145555	4
3272524	NBQX	0	0.0011365992	4
44593869	KU-C103884	0	0.008048405	4
5488548	alvimopan	0	0.20556912	4
2326	benproperine	0	0.042575236	4
3100	diphenhydramine	0	0.046044383	4
3739	adipiodone	0	0.0459273	4
3289	ethoprop	0	0.20144263	4
23817954	josamycin	0	0.18422309	4
16659841	AZD-1480	0	0.08646444	4
6918537	vildagliptin	0	0.36291134	4
5280881	prostaglandin-b2	0	0.14261797	4
46869952	VU-0404997-2	0	0.003821974	4
182585	MDL-72832	0	0.07765397	4
44251485	VU-0405172-2	0	0.008169085	4
464205	tenofovir	0	0.15382269	4
21785456	KU-C103869	0	0.012759968	4
60726	bromfenac	0	0.04298315	4
6918314	vilazodone	0	0.002291702	4
25154868	PF-750	0	0.0016129891	4
443155	cinchonidine	0	0.024654718	4
6918638	belinostat	0	0.089748584	4
13186954	KU-C103656	0	0.013692136	4
2936384	SF-11	0	0.03183058	4
73707547	BRD-K66198023-237-01-9	0	0.062427428	4
3645619	PD-168077	0	0.017418068	4
2955	dapsone	0	0.099766545	4
204	allantoin	0	0.53399324	4
135398737	clozapine	0	0.009842088	4
10253795	cefprozil	0	0.027786965	4
55652	spiradoline	0	0.0065897936	4
2797	clofibric-acid	0	0.057408467	4
73265211	XMD-1499	0	0.011188529	4
123619	etoricoxib	0	0.0011294467	4
72016	efaroxan	0	0.028259354	4
2814135	CS-2092524	0	0.0042125504	4
7172	synephrine	0	0.14616391	4
6710772	lysylphenylalanyl-tyrosine	0	0.046188742	4
1983	paracetamol	0	0.31749162	4
11612883	PF-573228	0	0.0040425984	4
46220502	LY-2835219	0	0.016484031	4
60464	sparfloxacin	0	0.0154319545	4
24151277	nikkomycin	0	0.106568925	4
60857	zolmitriptan	0	0.0028931291	4
3401	flutrimazole	0	0.5520636	4
4336830	SC-19220	0	0.013494143	4
38081	flunixin	0	0.0063770227	4
387447	bortezomib	0	0.070353046	4
9935681	firategrast	0	0.08707342	4
73438899	BOX-5	0	0.042821333	4
46926973	LGK-974	0	0.0143052535	4
5282071	sirolimus	0	0.022607923	4
21700	beclomethasone-dipropionate	0	0.21219353	4
6708769	buddleoflavonoloside	0	0.028084321	4
9690109	armodafinil	0	0.21199426	4
54596143	TUL-XX023	0	0.0018935566	4
9902311	TGX-115	0	0.005532643	4
139032007	avermectin	0	0.07672706	4
44490413	SA-432998	0	0.029347528	4
11689583	PSB-36	0	0.0063349013	4
2369	betaxolol	0	0.14881366	4
5353685	I-OMe-AG-538	0	0.055924136	4
132496	FGIN-1-27	0	0.0020424507	4
3272300	SB-203186	0	0.0020674644	4
11552706	losmapimod	0	0.039877288	4
4236	modafinil	0	0.21199426	4
70680411	AT1-SHH-29	0	0.032641545	4
5338	sulfaquinoxaline	0	0.009467357	4
4302963	AM-630	0	0.017077047	4
4760	phenindione	0	0.03495675	4
298	Chloromycetny	0	0.29981068	4
135399748	CHIR-124	0	0.021857966	4
72124	siguazodan	0	0.08652716	4
125017	desvenlafaxine	0	0.030483931	4
16758824	N-benzylnaltrindole	0	0.3697421	4
5392245	calycanthine	0	0.054934677	4
44137675	AZD-6482	0	0.03190299	4
23958199	apramycin	0	0.4395952	4
31373	tetrachloroethylene	0	0.43265706	4
49867936	MLN-9708	0	0.0018836359	4
5035	raloxifene	0	0.94266576	4
77918	1-benzylimidazole	0	0.48385736	4
73453	ergocornine	0	0.7687901	4
5385074	kakonein	0	0.026995188	4
53359	tolrestat	0	0.016857626	4
44488194	SA-426029	0	0.0018263116	4
10235	cytisine	0	0.008379446	4
5281040	montelukast	0	0.031080993	4
2950	dantron	0	0.38012332	4
438981	NSC-693868	0	0.058144476	4
188914	BD-1047	0	0.07007636	4
9961192	L-161982	0	0.20985392	4
65492	iopamidol	0	0.004253795	4
1258678	ST-014075	0	0.034294248	4
2820381	KM-03949SC	0	0.10322236	4
44492462	EMF-BCA1-60	0	0.01742533	4
11646823	CTEP	0	0.023721762	4
4649	aminosalicylic-acid	0	0.05355747	4
2131	ambenonium	0	0.10253838	4
5585	trioxsalen	0	0.002213852	4
299	benazepril	1	0.08514277	4
57267	eticlopride	0	0.0084585585	4
9885087	TAS-301	0	0.09070485	4
44640176	KU-C104493	0	0.004686516	4
23919058	tyrphostin-B44	0	0.015974624	4
16126782	HNHA	0	0.043720547	4
45259133	VU-0415113-1	0	0.010291807	4
54656566	SA-1473405	0	0.003542419	4
25066467	rebastinib	0	0.058814634	4
6041	phenylephrine	0	0.10971718	4
58423153	AZD-1208	0	0.023218252	4
44516953	PF-05212384	0	0.007988992	4
44246708	minocycline	0	0.13799493	4
44501814	SA-103006	0	0.05313705	4
65628	bendamustine	0	0.01337822	4
2754	cilostazol	0	0.012455858	4
6708518	ambelline	0	0.019538889	4
657237	fludarabine	0	0.49954218	4
3083928	fraxidin	0	0.008546432	4
2377	bifemelane	0	0.11074825	4
5329006	ZM-306416	0	0.0026511336	4
4413	nafamostat	0	0.0065781134	4
65482	sinefungin	0	0.6643619	4
5311217	lacidipine	0	0.052315015	4
4037	meclofenamic-acid	0	0.018966587	4
5388993	vincristine	0	0.8526945	4
19675	piperacetazine	0	0.0081947865	4
1996	orlistat	1	0.6245357	4
68591	toltrazuril	0	0.021756811	4
441199	cefoxitin	0	0.030252118	4
2044	paclitaxel	1	0.23724255	4
17507	etamsylate	0	0.12085479	4
5510	tolnaftate	0	0.008021534	4
11977753	NVP-BEZ235	0	0.02857606	4
44489454	SA-84902	0	0.019954203	4
44484569	SA-423167	0	0.0022151363	4
17753743	oprozomib	0	0.020323707	4
4806	phthalylsulfathiazole	0	0.008677848	4
5681	W-7	0	0.0042626364	4
15074	isonicotinamide	0	0.04625817	4
5941539	SU-1498	0	0.017341033	4
34040	nicergoline	0	0.029927656	4
2712	chlordiazepoxide	0	0.010416697	4
5282451	pitavastatin	0	0.008491347	4
9803963	GW-501516	0	0.012971656	4
178	acetamide	0	0.6056441	4
62034	lylamine	0	0.1415957	4
24747189	JAS07-004	0	0.013972637	4
10430360	CC-401	0	0.0039344127	4
8421	homoveratrylamine	0	0.1633015	4
9886498	HU-211	0	0.12965138	4
632854	ST-012030	0	0.03201718	4
2803	valproic acid	1	0.3905294	4
23418	ormetoprim	0	0.06984209	4
6450278	GR-235	0	0.71847326	4
60877	emtricitabine	0	0.030989593	4
118176	centpropazine	0	0.02035472	4
12791166	ketocholesterol	0	0.40874514	4
90488984	I-CBP112	0	0.010676957	4
2381	biperiden	0	0.15540355	4
3616	hexamethylenebisacetamide	0	0.30548847	4
2603	CCCP	0	0.040211994	4
11296282	DG-041	0	0.0058498303	4
6918837	panobinostat	0	0.0013027857	4
16720766	MLN-4924	0	0.020194437	4
73707536	BG-1007	0	0.04003494	4
2122	phendimetrazine	1	0.04191637	4
40486	A-23187	0	0.09394818	4
16734800	LXR-623	0	0.010415566	4
15604015	ABC-294640	0	0.08606208	4
3816756	AT-SUMO-1	0	0.032412156	4
5281037	eprosartan	0	0.022319706	4
6604928	GS-39783	0	0.030645289	4
194138	EHPG-piperazine	0	0.06589118	4
4158	methylphenidate	0	0.02639535	4
790	hypoxanthine	0	0.5554069	4
24747169	PSH-024	0	0.01742484	4
444029	colforsin-daproate	0	0.037670556	4
2129	AM-92016	0	0.012805864	4
1048845	TCS-359	0	0.013099819	4
5808	levisoprenaline	0	0.0604722	4
2119	alprenolol	0	0.10239697	4
2203170	EMF-sumo1-2	0	0.0069998	4
54657678	SA-1456443	0	0.06603987	4
16758175	acivicin	0	0.05890012	4
24771867	alisertib	0	0.17745933	4
9813758	BMS-345541	0	0.012734231	4
4828	pindolol	0	0.0018905093	4
10621	hesperidin	0	0.026050558	4
2577	carmofur	0	0.4746796	4
54654435	SA-1472702	0	0.0072623035	4
23725	psoromic-acid	0	0.015230275	4
2480	butacaine	0	0.015469818	4
46926350	dinaciclib	0	0.007559087	4
9951687	methyl-fasudil	0	0.002233153	4
4912	probucol	0	0.11880642	4
62959	trovafloxacin	0	0.031900797	4
50905713	IPI-145	0	0.02296961	4
5282272	anandamide	0	0.23922701	4
125519	aminogenistein	0	0.03179141	4
2806	Clopidogrelum [Latin]	0	0.030003587	4
443944	metrizamide	0	0.029133474	4
4192	midazolam	0	0.9762274	4
26	fluorouracil	1	0.888207	4
4893	prazosin	0	0.0041760644	4
25124816	GSK-1904529A	0	0.038034473	4
4507	nitrendipine	0	0.022395704	4
107992	MK-212	0	0.05797855	4
11282283	amuvatinib	0	0.0030282123	4
44505045	SA-419050	0	0.026315639	4
448912	aloisine	0	0.024584021	4
73707482	vancomycin	0	0.24171887	4
135411	CD-437	0	0.028447766	4
22416236	KU-C103655	0	0.009679445	4
6173479	MW-STK33-4A	0	0.035788238	4
1720	CS-1657	0	0.021944422	4
5059	REV-5901	0	0.013316086	4
1092458	DAC-013	0	0.09409473	4
44483393	SA-85901	0	0.013537968	4
2853908	SA-3676	0	0.029993122	4
448991	purvalanol-b	0	0.08050173	4
5819	levothyroxine	0	0.15362473	4
442793	gingerol	0	0.046040654	4
70680399	MW-SHH-54	0	0.04715017	4
45006121	lacitol	0	0.5687456	4
3117	disulfiram	0	0.24533752	4
68770	talinolol	0	0.045387093	4
54654478	SA-1472548	0	0.004444314	4
5330	sulfamethoxypyridazine	0	0.038183045	4
6834	brompheniramine	0	0.019494163	4
24747215	JAS07-007	0	0.01742484	4
6736	skatole	0	0.0028359136	4
5574	alimemazine	0	0.023968203	4
4976	protriptyline	0	0.22819915	4
148121	pralatrexate	0	0.10025775	4
475	candesartan cilexetil	1	0.068963446	4
3202	edrophonium	0	0.07301107	4
134117	BP-554	0	0.08518616	4
10168	rhein	0	0.22703335	4
4514	nizofenone	0	0.6472184	4
4183496	EMF-bca1-16	0	0.015718995	4
6249	ampicillin	0	0.012218729	4
442897	dubinidine	0	0.03503386	4
3074	dilazep	0	0.016465425	4
73707439	YL-55	0	0.06748665	4
3001077	fusidic-acid	0	0.030199613	4
44224257	filanesib	0	0.095678195	4
64139	efavirenz	0	0.9391971	4
10127622	selumetinib	0	0.01701185	4
839770	RAN-14B	0	0.0019025349	4
8796093	KU-C103881	0	0.035523456	4
2286	BADGE	0	0.08750648	4
33572	ritodrine	0	0.3613278	4
9047	sulfametopyrazine	0	0.005896324	4
42618298	BG-1030	0	0.05720588	4
4105	met-leu-phe	0	0.057066996	4
24963252	TAK-733	0	0.069799714	4
5154691	NM-PP1	0	0.022839455	4
1359	TRIM	0	0.17306244	4
1481	irbesartan	1	0.047587827	4
44483259	manumycin-a	0	0.08899708	4
3386873	AH-11110	0	0.0053603486	4
25147679	diarylsulfonesulfonamide	0	0.027491758	4
44241483	VU-0403126	0	0.0068898727	4
1383884	URB-597	0	0.008141129	4
56971	ipsapirone	0	0.015608648	4
3009	eflornithine	0	0.6421367	4
476	mevalonic-acid	0	0.08013352	4
83969	albendazole-oxide	0	0.02419366	4
5280483	phylloquinone	0	0.0869156	4
4189	miconazole	0	0.038986254	4
71481097	KPT-330	0	0.006564175	4
4246	monocrotaline	0	0.038887523	4
11511120	dacomitinib	0	0.0021179123	4
53377448	ML-281	0	0.008719809	4
43008	alizapride	0	0.014912184	4
439246	naringenin	0	0.026438227	4
5281884	valspodar	0	0.07102195	4
5755	prednisolone	0	0.08881061	4
8515	pyrazolanthrone	0	0.051745914	4
269	azathioprine	1	0.020449203	4
54666571	SA-1921867	0	0.021628007	4
46931004	danoprevir	0	0.009918375	4
3106	dipropyl-dopamine	0	0.051353056	4
47641	naftifine	0	0.03982334	4
4990100	kynuramine	0	0.22879955	4
3539719	3-methyl-GABA	0	0.72340244	4
852	diazepam	1	0.8151754	4
15376	vincamine	0	0.04655019	4
24785538	BMS-754807	0	0.023781754	4
107967	FK-888	0	0.037758294	4
168182	valyltryptophan	0	0.0032142957	4
11213558	fostamatinib	0	0.0052352594	4
52914932	SAR-245408	0	0.003305343	4
3765615	L-152804	0	0.022691824	4
2819152	KM-00927	0	0.017990064	4
53276	flupirtine	0	0.006916007	4
3280	ethaverine	0	0.009701305	4
16960	dexbrompheniramine	0	0.019494163	4
46843057	GSK-2110183	0	0.061162278	4
151170	cilomilast	0	0.048207838	4
72734382	HDAC3-selective	0	0.054174546	4
10620479	BML-278	0	0.030116169	4
135409468	desmethylclozapine	0	0.009842088	4
129010004	tebipenem	0	0.08438826	4
3780913	ST-019386	0	0.35533854	4
9926048	DMAB-anabaseine	0	0.008090473	4
73707525	COL-3	0	0.045675993	4
4043357	hemado	0	0.6281089	4
6710776	nomilin	0	0.046663392	4
5401	terazosin	0	0.0011032536	4
9830392	WAY-170523	0	0.021538299	4
6918508	BIBX-1382	0	0.0016651992	4
52914946	GSK-2126458	0	0.021587709	4
70680410	MW-SHH-98	0	0.0145683065	4
8215	AGP-103	0	0.4021979	4
3682	ICI-118551	0	0.047472555	4
24872560	ARN-509	0	0.012725225	4
192706	phenserine	0	0.026562415	4
2733335	Streptozotocin	0	0.12020657	4
134780	pomalidomide	0	0.032053154	4
644076	lypressin	0	0.02103935	4
24856237	FU-JMBII105B	0	0.033374608	4
4284720	BW-723C86	0	0.0063063093	4
3698	amrinone	0	0.08696536	4
44246715	metacycline	0	0.24595782	4
44493137	SD-8-005	0	0.0051923427	4
44602406	KU-C104131	0	0.004896922	4
5639	urapidil	0	0.03246167	4
20393	monoethylhexylphthalate	0	0.15978779	4
73707446	tigecycline	0	0.11410561	4
7083563	floxuridine	0	0.9431063	4
73707346	pyrvinium	0	0.04184567	4
667477	doxepin	0	0.10734651	4
42601363	MW-STK33-22	0	0.004951605	4
46209426	thiazovivin	0	0.022266293	4
70680404	AT1-SHH-09	0	0.012546681	4
5712	YC-1	0	0.0370711	4
68617	sertraline	0	0.035499506	4
11784736	Y-134	0	0.5551937	4
10474339	BMS-191011	0	0.018348198	4
15983966	GSK-461364	0	0.022158163	4
2134	phenobarbital	1	0.22481935	4
244	benzyl-alcohol	0	0.21771243	4
6253	cytarabine	0	0.90613735	4
3356	flecainide	0	0.010420546	4
31072	carbimazole	0	0.10960533	4
2630179	EMF-sumo1-12	0	0.028061675	4
399698	n-bromoacetyltryptamine	0	0.0047668247	4
2785467	ARG-A1-2	0	0.005552241	4
164723	byssochlamic-acid	0	0.14214393	4
3749	irbesartan	0	0.9609567	4
3883	lansoprazole	0	0.024466738	4
3634	hycanthone	0	0.016341677	4
446596	mupirocin	0	0.43488273	4
3337816	CCMQ	0	0.0035767981	4
20279	cladribine	0	0.8968252	4
44494796	SA-97378	0	0.026381698	4
57390074	AP-26113	0	0.011750186	4
29327	streptozotocin	0	0.12020657	4
6451164	rilpivirine	0	0.0170917	4
5359371	levallorphan	0	0.108595654	4
3730	iohexol	0	0.004951582	4
444795	tretinoin	0	0.8502278	4
71317558	niguldipine	0	0.035991207	4
604519	ipidacrine	0	0.011020543	4
5215	sulfadiazine	0	0.13199265	4
44607360	WZ-3146	0	0.006952705	4
1049140	ST-4042556	0	0.10070703	4
123686	ICI-89406	0	0.14976683	4
1967	docebenone	0	0.4733879	4
9958279	S-26948	0	0.06545717	4
1043	ergotamine	1	0.7535197	4
46173038	K-02288	0	0.006236467	4
10090485	LY-2157299	0	0.022296418	4
127893	epoetin alfa	0	0.075180925	4
5281718	polydatin	0	0.072678715	4
148201	tariquidar	0	0.022029603	4
15984937	camicinal	0	0.05670095	4
119031	marimastat	0	0.032460988	4
54669344	SA-1919667	0	0.020904556	4
4160	methyl-testosterone	0	0.49284405	4
16351	clotiapine	0	0.009236581	4
3827	ketotifen	0	0.065258145	4
65981	repaglinide	0	0.03729487	4
311434	PNU-120596	0	0.041073926	4
1751	methotrexate	1	0.024238598	4
108029	RU-24969	0	0.00086837396	4
244898	lumicolchicine	0	0.47457957	4
2684	tobramycin	1	0.038045928	4
20299	tridihexethyl	0	0.17217548	4
4770	phenprobamate	0	0.22280933	4
6293	alizarin	0	0.33535546	4
60184895	SA-1939938	0	0.0093050795	4
24770514	CPI-613	0	0.10725421	4
4018512	2-phenylmelatonin	0	0.0018244688	4
7020214	Val-Val-Val	0	0.13782218	4
11304743	riociguat	0	0.019650506	4
5707	xylazine	0	0.066331536	4
44143370	KIN001-266	0	0.027524156	4
774	histamine	0	0.3985012	4
5430	tiabendazole	0	0.11456709	4
39981	sparfosic-acid	0	0.15998664	4
996	phenol	0	0.12867637	4
16760044	latrunculin-b	0	0.003072056	4
44968231	ML-167	0	0.0022622773	4
25195294	LDN-193189	0	0.0034918545	4
24747231	JAS07-009	0	0.013170066	4
12810432	cefotiam	0	0.0026693668	4
4417	naftidrofuryl	0	0.044064432	4
641266	anabasine	0	0.5656112	4
6708636	dihydrodeoxygedunin	0	0.08929242	4
1348	MY-5445	0	0.0020710712	4
42890	idarubicin	0	0.96532047	4
3305	etidronic-acid	0	0.6489318	4
3538	GYKI-52466	0	0.004796831	4
6610273	C2-dihydroceramide	0	0.1305383	4
54669111	SA-1921614	0	0.06614394	4
4289	Ro-16-6941	0	0.066371776	4
68602	medetomidine	0	0.14475559	4
4284525	GR-135531	0	0.021502381	4
6759	riboflavin	0	0.07425497	4
